date,max_temperature,avg_temperature,min_temperature,avg_relative_humidity,avg_dew_point,avg_wind_speed,avg_pressure_sea,avg_visibility,min_visibility,avg_health_index,precipitation,daylight,solar_radiation,avg_cloud_cover_8,heatdegdays,cooldegdays,growdegdays_7
2013-05-04,14.0,5.45,-3.1,62.0,-2.9,8.0,102.77,24100,24100,2.1,0.0,14.85,,,12.6,0.0,0.0
2013-05-03,9.8,2.25,-5.3,67.5,-3.1,10.5,103.24,24100,24100,2.2,0.0,14.78,,,15.8,0.0,0.0
2013-05-02,2.3,-1.2,-4.7,76.5,-5.3,8.5,103.97,21700,19300,2.0,0.0,14.75,,,19.2,0.0,0.0
2013-05-01,0.1,-1.8,-3.7,80.5,-4.7,19.0,102.8,13650,3200,1.8,0.4,14.68,,,19.8,0.0,0.0
2013-04-30,8.0,2.8,-2.4,92.0,1.4,23.5,100.52,12850,1600,1.8,17.0,14.63,,,15.2,0.0,0.0
2013-04-29,12.7,5.19,-2.3,65.5,1.7,20.0,100.53,16900,9700,2.4,2.7,14.57,,,12.8,0.0,0.0
2013-04-28,16.2,8.0,-0.2,59.5,2.4,24.0,100.48,24100,24100,2.5,0.0,14.53,,,10.0,0.0,1.0
2013-04-27,16.1,9.95,3.8,67.0,3.6,22.0,100.81,24100,24100,3.0,0.0,14.47,,,8.1,0.0,3.0
2013-04-26,15.2,8.15,1.1,68.0,2.3,18.5,101.33,24100,24100,3.1,0.0,14.4,,,9.8,0.0,1.1
2013-04-25,5.6,-0.3,-6.2,77.5,-2.9,24.0,101.52,18500,12900,3.2,0.0,14.35,,,18.3,0.0,0.0
2013-04-24,5.2,0.6,-4.0,82.0,-3.1,18.0,101.39,14050,4000,3.5,0.2,14.28,,,17.4,0.0,0.0
2013-04-23,4.3,-1.7,-7.7,68.5,-6.6,15.5,102.13,24100,24100,3.4,0.0,14.23,,,19.7,0.0,0.0
2013-04-22,1.2,-1.94,-5.1,70.5,-6.1,18.5,102.53,24100,24100,2.8,0.0,14.17,,,19.9,0.0,0.0
2013-04-21,4.2,1.0,-2.2,78.5,-2.8,26.5,101.71,12650,1200,2.7,2.1,14.12,,,17.0,0.0,0.0
2013-04-20,2.0,-4.45,-10.9,63.0,-9.8,14.0,102.27,24100,24100,3.0,0.0,14.05,,,22.4,0.0,0.0
2013-04-19,0.9,-3.55,-8.0,62.5,-9.2,24.5,101.8,24100,24100,2.5,0.0,14.0,,,21.6,0.0,0.0
2013-04-18,3.4,-0.55,-4.5,68.0,-5.5,20.0,101.93,20100,16100,2.6,0.0,13.93,,,18.6,0.0,0.0
2013-04-17,1.5,-2.1,-5.7,83.0,-4.8,7.5,102.71,16100,8100,3.3,0.4,13.87,,,20.1,0.0,0.0
2013-04-16,0.6,-2.6,-5.8,70.0,-5.5,19.0,102.44,24100,24100,2.8,0.0,13.82,,,20.6,0.0,0.0
2013-04-15,1.6,-0.09,-1.8,84.5,-2.3,32.5,101.22,12650,1200,1.8,1.0,13.75,,,18.1,0.0,0.0
2013-04-14,4.1,-2.1,-8.3,67.0,-7.1,16.0,101.36,24100,24100,2.2,0.0,13.7,,,20.1,0.0,0.0
2013-04-13,0.9,-3.2,-7.3,72.5,-7.4,12.5,101.6,24100,24100,1.8,0.0,13.63,,,21.2,0.0,0.0
2013-04-12,1.7,-0.4,-2.5,73.5,-4.9,17.0,101.6,24100,24100,2.0,0.0,13.58,,,18.4,0.0,0.0
2013-04-11,3.3,-1.65,-6.6,53.5,-8.0,19.5,101.97,24100,24100,2.9,0.0,13.52,,,19.6,0.0,0.0
2013-04-10,0.6,-7.65,-15.9,73.0,-11.3,11.5,102.67,24100,24100,3.2,0.0,13.45,,,25.6,0.0,0.0
2013-04-09,-2.3,-11.05,-19.8,72.0,-14.6,12.5,103.19,24100,24100,2.3,0.0,13.4,,,29.1,0.0,0.0
2013-04-08,-5.6,-10.64,-15.7,67.0,-14.9,26.0,102.31,20100,16100,2.0,0.2,13.33,,,28.6,0.0,0.0
2013-04-07,-1.5,-4.25,-7.0,78.0,-7.2,21.0,101.47,12550,1000,2.6,1.1,13.28,,,22.2,0.0,0.0
2013-04-06,1.0,-0.25,-1.5,83.5,-3.2,20.0,101.13,20900,1600,2.8,0.6,13.2,,,18.2,0.0,0.0
2013-04-05,-0.5,-7.45,-14.4,69.0,-8.3,13.0,102.08,13250,2400,3.6,0.4,13.15,,,25.4,0.0,0.0
2013-04-04,-2.0,-6.95,-11.9,70.5,-8.9,15.0,102.3,24100,24100,3.0,0.0,13.08,,,24.9,0.0,0.0
2013-04-03,2.6,-3.45,-9.5,72.0,-7.9,32.5,101.97,24100,24100,3.6,0.0,13.03,,,21.4,0.0,0.0
2013-04-02,-5.4,-10.85,-16.3,68.0,-15.2,9.5,102.9,24100,24100,2.8,0.0,12.97,,,28.9,0.0,0.0
2013-04-01,-3.1,-10.85,-18.6,72.0,-14.3,15.0,102.72,24100,24100,2.8,0.0,12.9,,,28.9,0.0,0.0
2013-03-31,-2.5,-9.1,-15.7,75.0,-10.6,24.0,102.0,13250,2400,2.6,0.0,12.85,,,27.1,0.0,0.0
2013-03-30,1.5,-3.3,-8.1,78.0,-5.3,19.0,101.43,12850,1600,3.6,0.0,12.77,,,21.3,0.0,0.0
2013-03-29,-0.2,-4.05,-7.9,87.5,-5.5,13.5,102.09,12250,400,4.0,0.0,12.72,,,22.1,0.0,0.0
2013-03-28,2.1,-5.15,-12.4,74.0,-8.0,10.0,102.67,18500,12900,4.2,0.0,12.65,,,23.1,0.0,0.0
2013-03-27,-3.5,-11.65,-19.8,77.5,-13.2,6.5,102.95,21700,19300,4.4,0.0,12.6,,,29.6,0.0,0.0
2013-03-26,-3.1,-11.5,-19.9,78.0,-13.6,10.5,102.95,24100,24100,3.5,0.0,12.53,,,29.5,0.0,0.0
2013-03-25,-3.6,-8.55,-13.5,80.5,-10.8,15.5,102.93,24100,24100,2.5,0.0,12.47,,,26.6,0.0,0.0
2013-03-24,-2.2,-5.4,-8.6,74.5,-8.6,16.5,102.66,24100,24100,2.2,0.0,12.4,,,23.4,0.0,0.0
2013-03-23,-3.1,-11.15,-19.2,81.5,-13.7,13.0,102.51,52300,24100,2.8,0.0,12.33,,,29.1,0.0,0.0
2013-03-22,-5.4,-14.95,-24.5,78.5,-17.5,11.0,102.39,24100,24100,3.4,0.0,12.28,,,33.0,0.0,0.0
2013-03-21,-7.7,-16.55,-25.4,73.5,-19.6,10.0,102.5,24100,24100,3.3,0.0,12.22,,,34.5,0.0,0.0
2013-03-20,-10.9,-17.55,-24.2,71.5,-21.1,20.5,102.87,24100,24100,3.1,0.0,12.17,,,35.5,0.0,0.0
2013-03-19,-11.6,-18.85,-26.1,67.0,-23.0,24.5,102.39,24100,24100,3.1,0.2,12.1,,,36.9,0.0,0.0
2013-03-18,-8.3,-14.05,-19.8,80.0,-16.4,30.5,101.13,16700,1200,2.7,2.5,12.02,,,32.0,0.0,0.0
2013-03-17,-9.4,-18.7,-28.0,71.0,-20.1,17.5,101.99,12850,1600,3.0,2.6,11.97,,,36.7,0.0,0.0
2013-03-16,-14.6,-20.65,-26.7,71.0,-22.7,20.5,102.81,21700,19300,2.6,0.4,11.9,,,38.6,0.0,0.0
2013-03-15,-12.7,-17.04,-21.4,70.5,-19.9,20.0,102.62,14450,4800,2.4,0.2,11.85,,,35.0,0.0,0.0
2013-03-14,-3.1,-7.9,-12.7,78.0,-11.7,19.5,102.21,21700,19300,2.8,0.0,11.78,,,25.9,0.0,0.0
2013-03-13,-6.9,-15.45,-24.0,74.0,-17.8,17.5,102.53,32150,24100,3.5,0.0,11.72,,,33.5,0.0,0.0
2013-03-12,-6.1,-12.05,-18.0,81.5,-14.3,22.5,102.26,15250,6400,2.8,0.0,11.65,,,30.1,0.0,0.0
2013-03-11,-2.1,-9.95,-17.8,70.5,-14.8,8.0,101.76,20100,16100,3.4,0.0,11.58,,,27.9,0.0,0.0
2013-03-10,-5.4,-11.2,-17.0,74.0,-12.9,15.0,102.42,24100,24100,2.3,0.2,11.53,,,29.2,0.0,0.0
2013-03-09,-3.7,-6.1,-8.5,79.0,-8.8,15.5,101.76,17700,11300,4.0,0.0,11.47,,,24.1,0.0,0.0
2013-03-08,-3.9,-7.05,-10.2,83.5,-8.7,12.0,102.28,16100,8100,4.0,0.0,11.4,,,25.1,0.0,0.0
2013-03-07,-1.9,-8.54,-15.2,74.0,-11.6,20.0,102.64,20100,16100,3.0,0.0,11.35,,,26.5,0.0,0.0
2013-03-06,-3.9,-10.45,-17.0,80.0,-13.2,5.5,103.16,14450,4800,3.0,0.2,11.28,,,28.4,0.0,0.0
2013-03-05,-6.0,-9.75,-13.5,84.0,-10.6,18.0,102.89,12850,1600,2.0,1.1,11.23,,,27.8,0.0,0.0
2013-03-04,-1.3,-3.65,-6.0,75.0,-8.4,23.5,102.07,24550,800,2.7,3.4,11.17,,,21.6,0.0,0.0
2013-03-03,-1.2,-3.55,-5.9,68.0,-8.2,20.5,101.72,24100,24100,2.5,0.0,11.1,,,21.6,0.0,0.0
2013-03-02,-4.6,-9.14,-13.7,71.5,-13.4,28.5,102.4,21700,19300,2.6,0.0,11.03,,,27.1,0.0,0.0
2013-03-01,-5.3,-12.2,-19.1,72.0,-15.9,7.5,103.19,24100,24100,3.3,0.0,10.97,,,30.2,0.0,0.0
2013-02-28,-7.4,-12.39,-17.4,78.5,-14.7,13.5,103.02,24100,24100,2.5,0.0,10.9,,,30.4,0.0,0.0
2013-02-27,-2.1,-8.85,-15.6,81.0,-11.1,21.0,102.51,25750,19300,3.6,0.0,10.85,,,26.9,0.0,0.0
2013-02-26,-3.4,-8.35,-13.3,79.0,-11.6,13.0,101.83,20100,16100,4.3,0.0,10.78,,,26.4,0.0,0.0
2013-02-25,-2.1,-9.2,-16.3,78.0,-12.3,19.5,101.61,16100,8100,3.9,0.0,10.72,,,27.2,0.0,0.0
2013-02-24,-6.1,-9.1,-12.1,84.5,-10.4,19.0,101.68,13650,3200,3.0,0.0,10.67,,,27.1,0.0,0.0
2013-02-23,-5.1,-8.94,-12.8,89.0,-10.9,11.0,101.43,13650,3200,3.4,0.0,10.6,,,26.9,0.0,0.0
2013-02-22,-5.7,-11.8,-17.9,70.0,-16.7,9.5,102.1,24100,24100,3.9,0.0,10.53,,,29.8,0.0,0.0
2013-02-21,-8.6,-11.64,-14.7,58.0,-18.9,19.5,102.98,24100,24100,3.0,0.0,10.48,,,29.6,0.0,0.0
2013-02-20,-13.8,-21.45,-29.1,62.0,-26.5,16.5,103.59,24100,24100,2.8,0.0,10.43,,,39.5,0.0,0.0
2013-02-19,-20.3,-24.4,-28.5,61.5,-29.1,19.5,103.44,20100,16100,2.3,0.0,10.37,,,42.4,0.0,0.0
2013-02-18,-5.8,-14.15,-22.5,76.5,-17.9,42.5,101.69,8250,400,2.0,1.2,10.32,,,32.1,0.0,0.0
2013-02-17,-2.6,-5.85,-9.1,91.5,-7.5,25.0,100.47,10250,1200,2.6,0.4,10.25,,,23.9,0.0,0.0
2013-02-16,-8.8,-14.2,-19.6,82.0,-15.9,27.0,101.82,44300,8100,2.6,0.0,10.18,,,32.2,0.0,0.0
2013-02-15,-10.5,-17.95,-25.4,81.5,-20.1,11.5,102.79,24150,16100,2.8,0.0,10.13,,,36.0,0.0,0.0
2013-02-14,-11.6,-17.05,-22.5,78.0,-18.9,15.5,102.17,16100,8100,1.6,0.0,10.07,,,35.0,0.0,0.0
2013-02-13,-3.3,-9.1,-14.9,85.0,-11.1,15.5,100.95,46700,12900,3.0,0.0,10.02,,,27.1,0.0,0.0
2013-02-12,-0.7,-6.44,-12.2,79.0,-9.4,21.0,100.72,24100,24100,2.5,0.0,9.97,,,24.4,0.0,0.0
2013-02-11,-5.2,-8.25,-11.3,82.5,-10.9,24.5,101.32,20100,16100,2.1,0.0,9.9,,,26.2,0.0,0.0
2013-02-10,-3.3,-4.34,-5.4,86.5,-6.7,23.0,101.31,12850,1600,2.1,0.0,9.83,,,22.3,0.0,0.0
2013-02-09,-3.1,-4.84,-6.6,91.0,-6.5,19.5,101.49,10450,4800,2.5,0.0,9.78,,,22.8,0.0,0.0
2013-02-08,-6.4,-12.89,-19.4,84.5,-14.3,28.5,102.3,13250,2400,3.4,0.0,9.73,,,30.9,0.0,0.0
2013-02-07,-14.2,-19.2,-24.2,78.5,-20.6,7.5,102.91,21700,19300,3.4,0.0,9.67,,,37.2,0.0,0.0
2013-02-06,-12.5,-14.9,-17.3,75.5,-18.4,15.5,102.25,14450,4800,2.5,0.2,9.62,,,32.9,0.0,0.0
2013-02-05,-17.1,-20.3,-23.5,75.5,-23.5,12.5,101.56,16900,9700,2.8,0.0,9.57,,,38.3,0.0,0.0
2013-02-04,-11.8,-19.6,-27.4,81.5,-21.1,17.5,101.31,12650,1200,3.4,1.5,9.52,,,37.6,0.0,0.0
2013-02-03,-15.0,-21.05,-27.1,74.5,-24.1,11.5,102.18,32150,24100,2.8,0.0,9.45,,,39.0,0.0,0.0
2013-02-02,-16.0,-25.4,-34.8,77.0,-27.5,13.0,102.33,16900,9700,3.3,0.0,9.4,,,43.4,0.0,0.0
2013-02-01,-22.7,-28.45,-34.2,67.0,-32.0,11.0,102.58,24100,24100,3.2,0.0,9.35,,,46.5,0.0,0.0
2013-01-31,-22.0,-27.0,-32.0,71.5,-30.1,22.0,102.47,16900,9700,2.0,0.7,9.3,,,45.0,0.0,0.0
2013-01-30,-14.6,-18.3,-22.0,79.0,-21.1,24.0,101.73,12650,1200,1.9,0.2,9.23,,,36.3,0.0,0.0
2013-01-29,-6.9,-13.0,-19.1,83.5,-15.1,18.0,101.38,13650,3200,2.9,0.0,9.2,,,31.0,0.0,0.0
2013-01-28,-6.9,-13.2,-19.5,85.5,-14.2,6.5,101.07,12050,4800,3.8,0.0,9.15,,,31.2,0.0,0.0
2013-01-27,-9.0,-14.1,-19.2,80.5,-16.4,9.5,101.59,21700,19300,3.4,0.0,9.1,,,32.1,0.0,0.0
2013-01-26,-13.9,-19.8,-25.7,77.5,-22.9,20.5,102.44,20100,16100,3.1,0.0,9.05,,,37.8,0.0,0.0
2013-01-25,-17.0,-22.55,-28.1,76.5,-24.6,11.5,102.36,21300,2400,2.9,0.9,9.0,,,40.5,0.0,0.0
2013-01-24,-17.4,-25.85,-34.3,72.0,-27.6,19.5,103.04,12450,800,2.9,1.1,8.95,,,43.9,0.0,0.0
2013-01-23,-20.7,-27.9,-35.1,66.5,-31.1,17.5,103.42,24100,24100,2.8,0.0,8.92,,,45.9,0.0,0.0
2013-01-22,-19.9,-26.9,-33.9,68.5,-30.6,12.5,102.69,24100,24100,3.8,0.2,8.87,,,44.9,0.0,0.0
2013-01-21,-24.9,-27.9,-30.9,69.5,-31.9,17.0,103.01,16900,9700,3.1,0.0,8.83,,,45.9,0.0,0.0
2013-01-20,-23.1,-28.0,-32.9,73.5,-30.6,14.5,103.15,13250,2400,2.6,0.6,8.78,,,46.0,0.0,0.0
2013-01-19,-12.3,-20.45,-28.6,78.5,-22.6,27.5,101.95,12650,1200,2.5,1.4,8.75,,,38.5,0.0,0.0
2013-01-18,-12.6,-15.45,-18.3,78.5,-18.3,15.5,101.58,13050,2000,2.5,2.1,8.7,,,33.5,0.0,0.0
2013-01-17,-18.2,-22.4,-26.6,74.0,-25.1,9.0,102.88,15250,6400,3.2,0.2,8.67,,,40.4,0.0,0.0
2013-01-16,-7.1,-16.05,-25.0,69.5,-20.9,24.5,101.66,16900,9700,2.5,0.0,8.62,,,34.0,0.0,0.0
2013-01-15,-3.8,-13.7,-23.6,81.5,-16.1,25.5,100.99,12550,1000,3.1,0.7,8.58,,,31.7,0.0,0.0
2013-01-14,-16.5,-19.8,-23.1,71.0,-23.8,7.5,102.44,10300,5600,2.7,0.0,8.53,,,37.8,0.0,0.0
2013-01-13,-16.4,-22.04,-27.7,72.5,-25.5,16.0,102.34,14750,14500,3.1,0.0,8.52,,,40.0,0.0,0.0
2013-01-12,-14.5,-20.2,-25.9,75.5,-23.2,28.5,101.62,7750,500,2.6,0.9,8.47,,,38.2,0.0,0.0
2013-01-11,-4.2,-9.35,-14.5,91.0,-10.3,42.5,100.65,7600,200,1.8,3.2,8.45,,,27.4,0.0,0.0
2013-01-10,2.5,-1.14,-4.8,84.5,-4.2,26.5,100.95,15000,15000,2.5,0.0,8.42,,,19.1,0.0,0.0
2013-01-09,-3.8,-5.25,-6.7,81.5,-7.4,27.5,101.22,8700,2400,2.4,0.0,8.37,,,23.2,0.0,0.0
2013-01-08,1.0,-5.25,-11.5,88.0,-6.7,31.5,100.39,8550,2100,2.6,0.4,8.35,,,23.2,0.0,0.0
2013-01-07,1.0,-3.4,-7.8,81.5,-5.9,24.0,100.38,15000,15000,3.0,0.0,8.33,,,21.4,0.0,0.0
2013-01-06,-7.4,-10.3,-13.2,90.0,-11.1,28.0,101.24,8800,2600,3.0,0.0,8.3,,,28.3,0.0,0.0
2013-01-05,-10.9,-14.55,-18.2,81.5,-16.9,7.5,102.03,14470,4800,2.8,0.0,8.27,,,32.5,0.0,0.0
2013-01-04,-5.8,-11.15,-16.5,79.0,-14.8,14.5,101.67,15000,15000,2.8,0.0,8.25,,,29.1,0.0,0.0
2013-01-03,-3.3,-10.8,-18.3,76.0,-14.5,24.0,101.77,15000,15000,2.4,0.0,8.23,,,28.8,0.0,0.0
2013-01-02,-7.3,-14.5,-21.7,74.5,-16.9,19.0,101.76,9900,4800,2.4,0.2,8.2,,,32.5,0.0,0.0
2013-01-01,-8.3,-15.7,-23.1,82.0,-17.9,19.5,101.62,8650,2300,2.4,0.7,8.18,,,33.7,0.0,0.0
2012-12-31,-19.3,-23.5,-27.7,74.0,-27.1,13.0,102.58,15000,15000,2.5,0.2,8.17,,,41.5,0.0,0.0
2012-12-30,-9.6,-16.8,-24.0,74.0,-19.4,21.5,101.87,9450,3900,2.2,0.0,8.15,,,34.8,0.0,0.0
2012-12-29,-12.0,-16.0,-20.0,80.5,-18.1,11.0,101.87,15000,15000,2.6,0.0,8.13,,,34.0,0.0,0.0
2012-12-28,-10.9,-11.75,-12.6,87.5,-13.3,12.5,101.96,10700,6400,2.6,0.4,8.12,,,29.8,0.0,0.0
2012-12-27,-11.2,-17.04,-22.9,83.5,-18.6,10.5,102.57,9900,4800,2.5,0.0,8.13,,,35.0,0.0,0.0
2012-12-26,-19.0,-22.4,-25.8,69.0,-26.8,5.5,103.03,15000,15000,2.8,0.0,8.12,,,40.4,0.0,0.0
2012-12-25,-20.6,-23.4,-26.2,69.5,-27.5,13.0,103.38,15000,15000,2.5,0.0,8.1,,,41.4,0.0,0.0
2012-12-24,-22.9,-25.85,-28.8,70.0,-29.7,15.5,102.98,15000,15000,1.9,0.2,8.1,,,43.9,0.0,0.0
2012-12-23,-18.6,-21.85,-25.1,73.0,-25.3,12.5,102.78,10700,6400,2.0,0.0,8.1,,,39.9,0.0,0.0
2012-12-22,-12.1,-18.64,-25.2,78.0,-21.9,19.0,102.36,9500,4000,2.1,0.2,8.08,,,36.6,0.0,0.0
2012-12-21,-12.5,-14.1,-15.7,92.0,-15.4,16.0,102.26,9500,4000,2.1,0.2,8.1,,,32.1,0.0,0.0
2012-12-20,-11.1,-13.45,-15.8,88.0,-14.6,7.5,102.37,10700,6400,2.6,0.0,8.08,,,31.4,0.0,0.0
2012-12-19,-9.6,-13.89,-18.2,92.5,-14.1,15.0,101.54,10700,6400,1.6,0.5,8.1,,,31.9,0.0,0.0
2012-12-18,-8.7,-11.0,-13.3,89.5,-12.2,12.0,100.8,8200,1400,1.8,0.4,8.12,,,29.0,0.0,0.0
2012-12-17,-9.9,-10.6,-11.3,93.0,-11.3,8.5,100.94,8550,2100,2.0,0.6,8.1,,,28.6,0.0,0.0
2012-12-16,-5.6,-7.75,-9.9,94.5,-8.3,11.5,101.16,10300,5600,1.7,0.0,8.12,,,25.8,0.0,0.0
2012-12-15,-6.3,-9.0,-11.7,96.5,-9.3,12.5,100.88,7650,300,2.1,0.0,8.13,,,27.0,0.0,0.0
2012-12-14,-4.6,-8.14,-11.7,94.0,-8.7,23.0,101.41,7750,500,2.5,0.0,8.15,,,26.1,0.0,0.0
2012-12-13,-11.7,-14.9,-18.1,79.0,-17.4,11.0,102.12,9050,3100,2.1,0.9,8.15,,,32.9,0.0,0.0
2012-12-12,-15.7,-18.79,-21.9,74.0,-22.4,18.5,101.69,8200,1400,1.5,2.3,8.17,,,36.8,0.0,0.0
2012-12-11,-13.8,-20.55,-27.3,72.5,-23.2,18.0,101.29,15000,15000,1.7,0.2,8.18,,,38.5,0.0,0.0
2012-12-10,-11.4,-18.14,-24.9,80.0,-20.6,28.0,101.49,8700,2400,2.0,0.0,8.2,,,36.1,0.0,0.0
2012-12-09,-19.7,-23.2,-26.7,68.5,-26.4,12.0,102.88,8650,2300,2.2,0.2,8.22,,,41.2,0.0,0.0
2012-12-08,-14.3,-19.2,-24.1,73.5,-23.6,19.5,102.48,8150,1300,2.1,1.5,8.23,,,37.2,0.0,0.0
2012-12-07,-9.3,-15.95,-22.6,87.5,-17.1,11.5,102.07,15550,15000,2.2,0.2,8.25,,,34.0,0.0,0.0
2012-12-06,1.6,-4.5,-10.6,81.5,-7.0,25.0,100.85,11500,8000,1.8,0.0,8.28,,,22.5,0.0,0.0
2012-12-05,0.0,-7.85,-15.7,79.0,-9.3,35.5,101.42,15000,15000,2.0,0.0,8.32,,,25.9,0.0,0.0
2012-12-04,-11.9,-14.75,-17.6,88.0,-15.9,24.0,102.26,19550,15000,2.4,0.0,8.33,,,32.8,0.0,0.0
2012-12-03,3.2,-4.9,-13.0,91.0,-6.7,31.5,100.28,8050,1100,1.6,1.6,8.37,,,22.9,0.0,0.0
2012-12-02,2.3,-3.15,-8.6,95.0,-4.3,18.0,100.51,7900,800,1.4,0.0,8.38,,,21.1,0.0,0.0
2012-12-01,0.8,-3.8,-8.4,93.0,-4.6,23.0,101.0,8850,2700,2.0,1.7,8.43,,,21.8,0.0,0.0
2012-11-30,-1.0,-6.4,-11.8,93.5,-7.0,30.0,101.85,8850,2700,1.8,0.2,8.45,,,24.4,0.0,0.0
2012-11-29,-11.8,-14.8,-17.8,73.0,-17.1,18.5,102.88,12850,1600,1.6,1.1,8.48,,,32.8,0.0,0.0
2012-11-28,-7.3,-14.05,-20.8,83.5,-16.3,13.0,102.34,8550,2100,2.1,0.0,8.52,,,32.0,0.0,0.0
2012-11-27,-10.0,-14.25,-18.5,81.5,-16.9,8.5,102.41,9050,3100,2.2,0.2,8.55,,,32.2,0.0,0.0
2012-11-26,-8.9,-17.2,-25.5,76.0,-20.9,16.0,102.6,8650,2300,2.5,0.2,8.6,,,35.2,0.0,0.0
2012-11-25,-6.5,-14.15,-21.8,84.0,-14.9,18.5,102.08,8800,2600,2.2,0.6,8.63,,,32.1,0.0,0.0
2012-11-24,-6.2,-13.1,-20.0,87.5,-13.2,22.5,101.95,7900,800,2.6,1.4,8.68,,,31.1,0.0,0.0
2012-11-23,-9.5,-14.9,-20.3,85.5,-15.9,18.5,103.17,10300,5600,2.5,0.2,8.7,,,32.9,0.0,0.0
2012-11-22,-0.3,-5.5,-10.7,89.5,-6.5,35.0,101.61,8150,1300,1.7,0.2,8.75,,,23.5,0.0,0.0
2012-11-21,2.0,-0.35,-2.7,95.0,-1.2,15.0,100.85,19300,14500,1.8,0.0,8.78,,,18.4,0.0,0.0
2012-11-20,3.0,-1.95,-6.9,85.5,-3.2,30.5,101.54,12350,9700,2.5,0.0,8.83,,,19.9,0.0,0.0
2012-11-19,1.7,-2.75,-7.2,92.5,-3.5,12.0,101.64,8300,1600,2.5,0.0,8.88,,,20.8,0.0,0.0
2012-11-18,3.8,-4.69,-13.2,90.5,-6.2,9.5,101.58,7600,200,2.8,0.0,8.93,,,22.7,0.0,0.0
2012-11-17,-1.6,-7.15,-12.7,87.0,-9.2,10.0,101.99,7650,300,2.7,0.0,8.97,,,25.1,0.0,0.0
2012-11-16,0.1,-3.95,-8.0,74.5,-7.5,36.0,102.38,15000,15000,2.2,0.0,9.02,,,21.9,0.0,0.0
2012-11-15,-3.0,-8.05,-13.1,78.5,-10.2,19.0,102.44,15000,15000,2.6,0.0,9.05,,,26.1,0.0,0.0
2012-11-14,-1.9,-7.0,-12.1,89.0,-7.5,18.0,102.0,8000,1000,2.5,0.0,9.1,,,25.0,0.0,0.0
2012-11-13,-6.4,-10.95,-15.5,85.0,-12.7,9.5,102.36,13950,12900,3.2,0.0,9.17,,,28.9,0.0,0.0
2012-11-12,-5.6,-8.35,-11.1,83.5,-10.6,25.0,101.4,9100,3200,2.4,0.2,9.2,,,26.4,0.0,0.0
2012-11-11,-4.5,-6.2,-7.9,91.0,-7.2,24.5,100.47,8200,1400,1.9,2.5,9.25,,,24.2,0.0,0.0
2012-11-10,-4.1,-4.69,-5.3,81.5,-7.0,27.0,101.28,7650,300,1.8,10.1,9.32,,,22.7,0.0,0.0
2012-11-09,-3.1,-4.9,-6.7,71.5,-9.3,27.5,102.54,15000,15000,2.0,0.0,9.35,,,22.9,0.0,0.0
2012-11-08,4.7,0.8,-3.1,87.0,-1.0,29.5,101.61,16900,9700,1.6,0.0,9.42,,,17.2,0.0,0.0
2012-11-07,4.1,0.84,-2.4,91.5,0.2,16.0,101.29,15000,15000,2.7,0.9,9.47,,,17.2,0.0,0.0
2012-11-06,4.4,2.55,0.7,95.5,2.1,24.0,101.06,9900,4800,1.4,0.0,9.52,,,15.4,0.0,0.0
2012-11-05,4.3,1.5,-1.3,87.0,0.2,27.5,101.46,8450,1900,1.6,6.0,9.57,,,16.5,0.0,0.0
2012-11-04,2.1,0.4,-1.3,87.0,-2.0,13.0,102.53,15000,15000,1.6,0.0,9.63,,,17.6,0.0,0.0
2012-11-03,2.2,-0.25,-2.7,83.5,-3.0,14.0,102.57,13950,12900,1.5,0.2,9.68,,,18.2,0.0,0.0
2012-11-02,-1.2,-2.2,-3.2,79.5,-5.0,10.5,102.42,15000,15000,1.6,0.0,9.73,,,20.2,0.0,0.0
2012-11-01,-0.7,-1.85,-3.0,78.5,-4.6,21.5,102.28,15000,15000,1.6,0.0,9.8,,,19.9,0.0,0.0
2012-10-31,5.1,2.15,-0.8,81.0,0.4,21.0,101.88,13950,12900,1.5,0.2,9.85,,,15.8,0.0,0.0
2012-10-30,7.9,4.3,0.7,67.0,-1.3,23.5,102.11,15000,15000,2.0,0.0,9.9,,,13.7,0.0,0.0
2012-10-29,4.8,0.1,-4.6,80.0,-3.9,17.5,102.56,15000,15000,2.0,0.0,9.97,,,17.9,0.0,0.0
2012-10-28,0.3,-2.9,-6.1,66.5,-8.7,13.0,102.85,15000,15000,2.3,0.0,10.02,,,20.9,0.0,0.0
2012-10-27,-1.8,-4.6,-7.4,74.5,-7.1,12.0,102.65,15000,15000,2.0,0.0,10.08,,,22.6,0.0,0.0
2012-10-26,0.3,-1.55,-3.4,80.0,-3.2,26.0,102.03,9350,3700,1.8,0.4,10.15,,,19.6,0.0,0.0
2012-10-25,5.6,1.94,-1.7,81.5,-0.6,24.0,101.4,12350,9700,1.4,1.0,10.18,,,16.1,0.0,0.0
2012-10-24,6.8,2.9,-1.0,86.0,1.8,19.5,101.12,19550,15000,1.2,0.0,10.25,,,15.1,0.0,0.0
2012-10-23,7.7,6.05,4.4,92.0,5.1,19.5,101.07,8800,2600,1.4,13.0,10.3,,,11.9,0.0,0.0
2012-10-22,7.6,1.19,-5.2,82.5,-1.0,10.0,102.02,13950,12900,1.9,0.0,10.37,,,16.8,0.0,0.0
2012-10-21,8.4,3.65,-1.1,80.0,2.9,19.0,101.17,16900,9700,1.8,0.2,10.43,,,14.3,0.0,0.0
