date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2025-11-20,5.2,-0.27,-0.44,-6.1,,-11,95,83.4,76.5,58,0.9,-2.9,-3.2,-7.4,29,16.62,19,9,36,26,101.71,101.47,101.51,101.32,98.72,98.5,98.55,98.37,24100,24100,24100,24100,2,1.7,1.5,1,18.4,0,0,0,0,0,,,,07:49:00,1763646540,7.82,16:39:00,1763678340,16.65,8.83,1,1,4,4,-8,-8,11,,,,,8,2.4,4,0,,,,
2025-11-19,4.2,2.41,1.7,-0.8,,-5,100,86.8,85.5,71,2.2,0.4,-0.1,-2.4,18,12.58,13,8,,,101.59,101.36,101.4,101.22,98.63,98.41,98.45,98.27,24100,18145.8,14050,4000,2,2,1.8,1.5,16.3,0,0,0,0,0.1,,,,07:47:00,1763560020,7.78,16:40:00,1763592000,16.67,8.88,1,1,5,5,-2,-1,3,,,,,8,7.2,5,2,,,,
2025-11-18,2.7,-0.29,-1.4,-5.5,,-10,78,62,64.5,51,-2.9,-6.8,-6.2,-9.6,27,16.62,17,7,33,18,102.04,101.88,101.83,101.63,99.05,98.9,98.86,98.67,24100,24100,24100,24100,3,2.2,2.3,1.6,19.4,0,0,0,0,0,,,,07:46:00,1763473560,7.77,16:41:00,1763505660,16.68,8.92,1,1,4,4,0,1,3,,,,,8,7.1,4,0,,,,
2025-11-17,4.5,-0.98,-0.25,-5,,-9,70,55.1,53,36,-7.5,-9.2,-10,-12.5,15,10.12,10,5,,,102.08,101.99,102.01,101.93,99.1,99,99.02,98.95,24100,24100,24100,24100,3,2.3,2.5,1.9,18.2,0,0,0,0,0,,,,07:44:00,1763387040,7.73,16:42:00,1763419320,16.7,8.97,1,1,3,3,-6,-6,11,,,,,7,4,4,1,,,,
2025-11-16,1.9,-1.81,-2.54,-7,,-12,88,70.9,69,50,-4.4,-6.7,-6.8,-9.2,17,9.46,8.5,0,,,101.91,101.78,101.72,101.52,98.93,98.78,98.74,98.54,24100,24100,24100,24100,2.2,1.6,1.7,1.2,20.5,0,0,0,0,0,,,,07:42:00,1763300520,7.7,16:44:00,1763333040,16.73,9.03,1,1,3,3,-5,-5,6,,,,,8,5.2,4,0,,,,
2025-11-15,3.3,-0.07,-1.1,-5.5,,-10,86,72.3,69.5,53,-1.1,-4.6,-4,-6.8,35,21.88,24.5,14,36,30,101.48,100.97,100.91,100.34,98.5,98.02,97.97,97.44,24100,24100,24100,24100,1.5,1.3,1.4,1.2,19.1,0,0,0,0,0,,,,07:41:00,1763214060,7.68,16:45:00,1763246700,16.75,9.07,1,1,2,4,-7,-6,11,,,,,8,1.8,4,0,,,,
2025-11-14,10.2,5.64,5.65,1.1,,,89,79.5,78,67,5.5,2.3,2,-1.5,34,20.83,20.5,7,48,18,100.6,100.03,100.14,99.68,97.69,97.13,97.25,96.8,24100,20416.7,15250,6400,5,2.1,3.2,1.4,12.3,0,0.6,0,0,0.3,,,,07:39:00,1763127540,7.65,16:46:00,1763160360,16.77,9.12,1,1,11,12,-3,-2,5,,,,,8,6,4,0,,,,
2025-11-13,7.7,1.48,1,-5.7,,-10,94,74.3,72.5,51,-1.5,-2.9,-3.8,-6.1,24,12.42,12,0,,,101.72,101.42,101.23,100.73,98.75,98.46,98.28,97.81,24100,24033.3,23300,22500,2.5,1.9,2,1.4,17,0,0,0,0,0,,,,07:38:00,1763041080,7.63,16:47:00,1763074020,16.78,9.15,1,1,6,6,0,2,12,,,,,7,2.3,3.5,0,,,,
2025-11-12,6.5,1.47,1.65,-3.2,,-8,91,73.1,67,43,-1,-3.2,-3.5,-5.9,39,22.12,26.5,14,46,31,101.65,101.38,101.23,100.8,98.69,98.43,98.28,97.87,24100,24100,24100,24100,2,1.6,1.6,1.3,16.4,0,0,0,0,0,,,,07:36:00,1762954560,7.6,16:49:00,1762987740,16.82,9.22,1,1,6,6,-3,-3,12,,,,,1,0.4,0.5,0,,,,
2025-11-11,8,1.85,3.4,-1.2,,-5,92,78.7,73.5,55,0.9,-1.6,-1.5,-3.9,41,21.12,25.5,10,38,29,100.78,100.34,100.38,99.97,97.85,97.41,97.44,97.04,24100,24100,24100,24100,1.7,1.3,1.4,1.1,14.6,0,0,0,0,0,,,,07:34:00,1762868040,7.57,16:50:00,1762901400,16.83,9.27,1,1,6,6,-2,-2,7,,,,,8,4.6,4,0,,,,
2025-11-10,-1,-3.16,-3.55,-6.1,,-13,99,86.8,85.5,72,-3.7,-5.2,-5,-6.2,54,32.75,32.5,11,50,18,103.46,101.84,101.76,100.07,100.41,98.84,98.77,97.13,24100,16095.8,12650,1200,1.3,1.2,1.2,1.1,21.6,0,0,0,0,0,,,,07:33:00,1762781580,7.55,16:52:00,1762815120,16.87,9.32,1,1,1,1,0,0,5,,,,,8,6.9,4,0,,,,
2025-11-09,-1.3,-3.39,-4.05,-6.8,,-14,98,88.4,89.5,81,-3.5,-5,-6.1,-8.7,32,21.96,20.5,9,33,35,103.65,103.38,103.3,102.95,100.6,100.33,100.26,99.91,24100,23366.7,16100,8100,2,1.4,1.6,1.3,22.1,0,0,0,0,0,,,,07:31:00,1762695060,7.52,16:53:00,1762728780,16.88,9.37,1,1,0,0,-10,-7,4,,,,,8,7.6,5.5,3,,,,
2025-11-08,-3.3,-6.51,-6.85,-10.4,,-16,90,81.9,80.5,71,-7.7,-9.1,-9.2,-10.8,34,21.33,21.5,9,44,31,102.98,102.36,102.35,101.72,99.93,99.32,99.32,98.71,24100,19729.2,14050,4000,1.6,1.4,1.4,1.2,24.9,0,0,0,0,0,,,,07:29:00,1762608540,7.48,16:55:00,1762642500,16.92,9.43,1,1,-4,-4,-8,-7,8,,,,,8,6.1,4.5,1,,,,
2025-11-07,0.7,-5.06,-4.4,-9.5,,-17,94,81.9,79.5,65,-0.6,-7.7,-5.8,-11,36,22.17,21.5,7,34,2,101.7,101.38,101.16,100.62,98.68,98.39,98.19,97.69,24100,23900,21700,19300,1.7,1.3,1.4,1,22.4,0,0,0,0,0,,,,07:28:00,1762522080,7.47,16:56:00,1762556160,16.93,9.47,1,1,-3,-3,-8,-8,12,,,,,8,5.7,5,2,,,,
2025-11-06,4.9,0.92,-0.04,-5,,-9,100,82.4,81,62,0.4,-1.9,-3,-6.4,28,17.5,19,10,36,4,102.06,101.03,101.25,100.44,99.08,98.07,98.3,97.51,24100,19112.5,13250,2400,5,1.9,3,1.1,18,0,0,0,0,4.1,,,,07:26:00,1762435560,7.43,16:58:00,1762469880,16.97,9.53,1,1,4,4,-5,-5,1,,,,,8,7.2,4,0,,,,
2025-11-05,6.1,-0.31,0.29,-5.5,,-10,95,78.3,74,53,-0.1,-3.9,-3,-6,25,12.79,12.5,0,33,33,102.41,102.17,102.06,101.7,99.42,99.19,99.08,98.74,24100,24100,24100,24100,4,2,2.6,1.2,17.7,0,0,0,0,0,,,,07:24:00,1762349040,7.4,16:59:00,1762383540,16.98,9.58,1,1,6,6,-4,-4,13,,,,,3,0.9,1.5,0,,,,
2025-11-04,7.8,2.07,2.29,-3.2,,-8,93,69.2,71,49,0.7,-3.2,-2.6,-5.9,20,12.58,12.5,5,,,101.69,101.55,101.49,101.29,98.75,98.6,98.55,98.35,24100,24100,24100,24100,2.6,1.9,2,1.5,15.7,0,0,0,0,0,,,,07:23:00,1762262580,7.38,17:01:00,1762297260,17.02,9.63,1,1,9,9,-2,-1,6,,,,,8,4.5,4,0,,,,
2025-11-03,9.6,4.89,5.6,1.6,,,69,56.3,54.5,40,-1.8,-3.3,-3.5,-5.2,37,26.08,25,13,47,26,101.67,101.39,101.3,100.93,98.73,98.46,98.38,98.02,24100,24100,24100,24100,2,1.4,1.6,1.2,12.4,0,0.6,0,0,0,,,,07:21:00,1762176060,7.35,17:02:00,1762210920,17.03,9.68,1,1,9,9,0,0,14,,,,,4,0.7,2,0,,,,
2025-11-02,14.7,6.25,8.75,2.8,,,88,74.1,74,60,6.3,1.9,2,-2.2,53,38.12,34,15,63,27,100.93,100.19,100.2,99.47,98.02,97.29,97.3,96.59,24100,22948,16900,9700,1.4,1.1,1.2,1,9.2,0,3.8,1.8,0,0,,,,07:19:00,1762089540,7.32,17:04:00,1762124640,17.07,9.75,1,1,12,14,1,1,10,,,,,8,4.8,4,0,,,,
2025-11-01,3.9,1.75,1.65,-0.6,,-4,100,88,88,76,0.7,-0.1,-0.2,-1.2,39,21.21,21.5,4,63,18,102.26,101.82,101.51,100.77,99.29,98.85,98.56,97.84,24100,21404.2,12650,1200,1.3,1.1,1.1,1,16.4,0,0,0,0,0,,,,08:18:00,1762003080,8.3,18:06:00,1762038360,18.1,9.8,2,2,5,5,3,4,8,,,,,8,7,6.5,5,,,,
2025-10-31,5.5,3.43,3.1,0.7,,,100,86,82,64,4.2,1.2,1.6,-1,28,18.42,18.5,9,37,4,102.25,101.83,101.76,101.26,99.28,98.87,98.8,98.32,24100,22025,14450,4800,2,1.2,1.5,1,14.9,0,0,0,0,0.2,,,,08:16:00,1761916560,8.27,18:08:00,1761952080,18.13,9.87,1,1,5,5,-1,-1,6,,,,,8,7.2,6.5,5,,,,
2025-10-30,6.3,3.91,4.65,3,,,96,87.1,87,78,3.2,1.9,1.9,0.6,27,14.79,15,3,33,30,101.82,101.3,101.46,101.1,98.87,98.36,98.52,98.17,24100,19754.2,14450,4800,3,1.5,2.1,1.2,13.3,0,0,0,0,0,,,,08:14:00,1761830040,8.23,18:09:00,1761865740,18.15,9.92,1,1,6,6,1,2,4,,,,,8,7.7,7,6,,,,
2025-10-29,8.3,3.3,3.25,-1.8,,-6,93,78,72,51,0.7,-0.4,-0.9,-2.5,19,13.04,13,7,,,103.01,102.62,102.46,101.91,100.01,99.64,99.49,98.96,24100,24100,24100,24100,2.1,1.6,1.6,1.1,14.8,0,0,0,0,0,,,,08:13:00,1761743580,8.22,18:11:00,1761779460,18.18,9.97,2,2,8,8,2,2,14,,,,,8,4.7,4,0,,,,
2025-10-28,9.8,6.63,5,0.2,,,100,88.2,82,64,7.8,4.7,3.7,-0.4,25,14.42,16.5,8,31,30,102.91,102.12,102.16,101.41,99.92,99.17,99.2,98.49,24100,21695.8,14450,4800,2,1.5,1.6,1.3,13,0,0,0,0,2.5,,,,08:11:00,1761657060,8.18,18:13:00,1761693180,18.22,10.03,2,2,9,9,-2,-2,9,,,,,8,6.8,4,0,,,,
2025-10-27,13.8,9.92,10.8,7.8,,,100,91.8,87,74,10,8.6,8.9,7.8,43,22.83,23.5,4,42,18,101.41,101.32,101.34,101.27,98.49,98.42,98.43,98.37,24100,12770.8,13650,3200,2,1.8,1.8,1.5,7.2,0,5.8,3.8,0.8,21,,,,08:09:00,1761570540,8.15,18:15:00,1761606900,18.25,10.1,,,12,12,6,6,0,,,,,8,7.6,5,2,,,,
2025-10-26,16.6,13.14,13.05,9.5,,,80,73.3,72,64,10.3,8.5,8.3,6.3,47,34.08,35,23,60,19,101.52,101.19,101.22,100.93,98.62,98.3,98.34,98.05,24100,23366.7,20100,16100,2.1,2,1.9,1.7,5,0,8.1,6,3,0,,,,08:08:00,1761484080,8.13,18:16:00,1761520560,18.27,10.13,2,2,17,17,9,9,0,,,,,8,7.1,5,2,,,,
2025-10-25,15.4,9.15,8.44,1.5,,,91,79.3,78,65,9.1,5.6,4.8,0.6,45,30.12,28.5,12,62,17,101.69,101.59,101.58,101.47,98.76,98.66,98.66,98.55,24100,23900,21700,19300,2.1,1.7,1.6,1,9.6,0,3.4,1.4,0,0,,,,08:06:00,1761397560,8.1,18:18:00,1761434280,18.3,10.2,2,2,15,15,9,9,16,,,,,8,2.4,4,0,,,,
2025-10-24,12,5.22,6.15,0.3,,,91,74,70,49,2.2,0.7,0.7,-0.8,31,18.21,20,9,34,15,102.24,101.93,101.97,101.69,99.27,98.98,99.01,98.75,24100,24100,24100,24100,1.8,1.4,1.4,1,11.8,0,1.1,0,0,0,,,,08:05:00,1761311100,8.08,18:20:00,1761348000,18.33,10.25,2,2,10,10,1,3,15,,,,,8,2.5,4,0,,,,
2025-10-23,8.3,1.45,1.6,-5.1,,-8,100,85.1,80.5,61,1.2,-1.1,-1.9,-4.9,15,8.25,7.5,0,,,102.47,102.32,102.33,102.18,99.47,99.33,99.33,99.19,24100,24100,24100,24100,3,1.6,2,1.1,16.4,0,0,0,0,0,,,,08:03:00,1761224580,8.05,18:22:00,1761261720,18.37,10.32,2,2,7,7,-1,0,18,,,,,1,0.6,0.5,0,,,,
2025-10-22,5.4,1.42,0.95,-3.5,,-7,99,86.9,84.5,70,1.3,-0.6,-0.9,-3.1,17,10.71,10.5,4,,,102.13,101.95,101.93,101.74,99.15,98.98,98.97,98.79,24100,24100,24100,24100,1.7,1.2,1.4,1,17.1,0,0,0,0,0,,,,08:01:00,1761138060,8.02,18:24:00,1761175440,18.4,10.38,2,2,7,7,-3,-1,9,,,,,8,5.6,4,0,,,,
2025-10-21,7.4,4.97,5,2.6,,,98,85.7,87.5,77,4.9,2.7,2.8,0.6,43,29.92,29.5,16,43,1,101.73,101.27,101.1,100.46,98.78,98.34,98.17,97.56,24100,20162.5,15250,6400,1.3,1.1,1.1,1,13,0,0,0,0,1.2,,,,08:00:00,1761051600,8,18:26:00,1761089160,18.43,10.43,1,1,7,7,-1,-1,11,,,,,8,7.7,7.5,7,,,,
2025-10-20,7.8,6.28,6.15,4.5,,,100,89.5,84,68,6.8,4.6,4.5,2.2,30,17.46,16.5,3,34,3,100.53,100.19,100.28,100.04,97.64,97.3,97.39,97.15,24100,13395.8,13650,3200,1.8,1.4,1.4,1,11.8,0,1.1,0,0,16.2,,,,07:58:00,1760965080,7.97,18:28:00,1761002880,18.47,10.5,,,7,7,3,3,0,,,,,8,8,7.5,7,,,,
2025-10-19,10.8,6.3,5.95,1.1,,,93,77.2,74.5,56,4.1,2.5,2.2,0.3,29,17.08,17,5,39,31,100.84,100.72,100.71,100.59,97.93,97.81,97.81,97.69,24100,24100,24100,24100,2,1.2,1.5,1,12.1,0,1,0,0,0,,,,07:56:00,1760878560,7.93,18:30:00,1760916600,18.5,10.57,2,2,11,11,5,6,16,,,,,8,5.2,4.5,1,,,,
2025-10-18,11.7,6.97,7.4,3.1,,,94,82.3,78.5,63,6.9,4,4.5,2.2,37,22.29,25,13,39,27,100.65,100.2,100.21,99.77,97.75,97.31,97.33,96.9,24100,23033.3,20100,16100,2,1.3,1.5,1,10.6,0,2.4,0.4,0,0,,,,07:55:00,1760792100,7.92,18:32:00,1760830320,18.53,10.62,2,2,11,11,3,4,12,,,,,8,5.2,4,0,,,,
2025-10-17,12.7,10.28,10.25,7.8,,,100,94.9,94.5,89,12.4,9.5,10,7.6,34,20.33,22.5,11,44,20,100.03,99.58,99.62,99.21,97.16,96.72,96.77,96.37,24100,14637.5,12850,1600,2,1,1.5,1,7.8,0,5.2,3.2,0.2,2.5,,,,07:53:00,1760705580,7.88,18:34:00,1760744040,18.57,10.68,1,1,12,12,5,5,4,,,,,8,7.8,7.5,7,,,,
2025-10-16,11.2,10.08,10.19,9.2,,,100,90.7,86.5,73,11.1,8.6,8.4,5.7,21,13.25,14.5,8,33,8,102.05,101.19,101.1,100.15,99.12,98.29,98.2,97.28,24100,11920.8,13050,2000,1.5,1.1,1.2,1,7.8,0,5.2,3.2,0.2,6.4,,,,07:52:00,1760619120,7.87,18:36:00,1760657760,18.6,10.73,1,1,11,11,9,11,2,,,,,8,8,8,8,,,,
2025-10-15,12.7,8.39,8.8,4.9,,,93,80.2,75.5,58,7.6,5,5.7,3.7,17,9.17,8.5,0,,,102.93,102.56,102.49,102.04,99.95,99.6,99.53,99.11,24100,24033.3,23300,22500,2,1.5,1.5,1,9.2,0,3.8,1.8,0,0,,,,07:50:00,1760532600,7.83,18:38:00,1760571480,18.63,10.8,3,3,12,12,7,8,12,,,,,8,7.7,7.5,7,,,,
2025-10-14,6.4,3.06,1.6,-3.2,,-3,99,84.6,83,67,3.6,0.6,0.8,-2,13,7.08,6.5,0,,,103.43,103.2,103.21,102.98,100.42,100.2,100.21,100,24100,24100,24100,24100,1.7,1.5,1.5,1.3,16.4,0,0,0,0,0.1,,,,07:48:00,1760446080,7.8,18:40:00,1760485200,18.67,10.87,3,3,8,8,4,4,9,,,,,8,6.1,4,0,,,,
2025-10-13,8.8,4.53,3.7,-1.4,,-4,91,69.8,73,55,1.3,-0.7,-0.2,-1.8,46,28.88,25,4,45,29,103.01,101.79,101.53,100.05,100.02,98.85,98.6,97.18,24100,24100,24100,24100,1.6,1.1,1.3,1,14.3,0,0,0,0,0,,,,07:47:00,1760359620,7.78,18:42:00,1760398920,18.7,10.92,3,3,8,8,-3,-3,17,,,,,8,4.2,4,0,,,,
2025-10-12,17.6,12.93,11.55,5.5,,,97,88.2,77.5,58,16.4,11,9.3,2.3,50,35.71,37,24,68,24,100.07,99.6,99.61,99.15,97.23,96.76,96.78,96.33,24100,19483.3,13650,3200,2,1.7,1.5,1,6.5,0,6.5,4.5,1.6,8.2,,,,07:45:00,1760273100,7.75,18:44:00,1760312640,18.73,10.98,3,3,17,17,3,3,0,,,,,8,7.9,7.5,7,,,,
2025-10-11,19.6,12.63,13.05,6.5,,,75,56.6,55.5,36,7,3.8,4.5,2,46,30.83,32,18,68,18,102.05,101.13,101.09,100.12,99.13,98.24,98.2,97.27,24100,24100,24100,24100,3.1,1.9,2.3,1.5,5,0,8.1,6,3,0.9,,,,07:44:00,1760186640,7.73,18:46:00,1760226360,18.77,11.03,4,4,19,19,11,12,16,,,,,8,3.9,4,0,,,,
2025-10-10,17.4,8.65,8.6,-0.2,,,97,68.8,67.5,38,4.8,2.5,2.1,-0.5,17,11.79,10.5,4,,,102.52,102.3,102.31,102.11,99.57,99.36,99.38,99.18,24100,24100,24100,24100,6,2.1,3.6,1.3,9.4,0,3.6,1.6,0,0,,,,07:42:00,1760100120,7.7,18:48:00,1760140080,18.8,11.1,3,3,16,16,4,4,22,,,,,0,0,0,0,,,,
2025-10-09,19.4,12.25,11.5,3.6,,,88,61,67.5,47,10.7,4.8,6,1.3,39,26.58,26.5,14,50,17,102.02,101.78,101.77,101.53,99.1,98.88,98.88,98.65,24100,24100,24100,24100,2,1.8,1.8,1.6,6.5,0,6.5,4.5,1.5,0,,,,07:41:00,1760013660,7.68,18:50:00,1760053800,18.83,11.15,3,3,19,19,3,3,19,,,,,7,2.3,3.5,0,,,,
2025-10-08,17.5,10.08,10.3,3.1,,,67,48.8,48,29,0.9,-0.8,-0.8,-2.5,41,28.08,30.5,20,53,17,102.52,102.32,102.26,102,99.56,99.37,99.32,99.09,40200,24770.8,32150,24100,3,1.7,2.1,1.2,7.7,0,5.3,3.3,0.3,0,,,,07:39:00,1759927140,7.65,18:52:00,1759967520,18.87,11.22,3,3,15,15,9,10,22,,,,,8,2.6,4,0,,,,
2025-10-07,9.6,4.05,3.75,-2.1,,-6,95,71.5,69,43,1.8,-1.1,-0.6,-3,21,14.25,14.5,8,27,28,102.63,102.44,102.3,101.97,99.66,99.47,99.34,99.02,24100,24100,24100,24100,2,1.3,1.5,1,14.2,0,0,0,0,0,,,,07:37:00,1759840620,7.62,18:54:00,1759881240,18.9,11.28,3,3,10,10,2,3,22,,,,,8,1.9,4,0,,,,
2025-10-06,11.1,6.8,6.45,1.8,,,96,72.3,69.5,43,4,1.6,1.1,-1.7,36,20.88,22.5,9,45,27,102.05,101.84,101.83,101.6,99.1,98.9,98.88,98.67,24100,24100,24100,24100,1.4,1.2,1.2,1,11.6,0,1.4,0,0,0,,,,07:36:00,1759754160,7.6,18:57:00,1759795020,18.95,11.35,3,3,11,11,-2,-2,18,,,,,8,4.5,4,0,,,,
2025-10-05,13.9,9.55,9,4.1,,,97,92.3,87.5,78,13.3,8.4,8.2,3.1,53,26.79,31,9,65,35,101.8,100.85,100.97,100.14,98.86,97.96,98.07,97.28,24100,14591.7,13650,3200,1.4,1.3,1.3,1.2,9,0,4,2,0,29.3,,,,07:34:00,1759667640,7.57,18:59:00,1759708740,18.98,11.42,1,1,11,11,4,4,5,,,,,8,6.6,4,0,,,,
2025-10-04,19.6,15.61,15.65,11.7,,,99,86.6,83.5,68,15.5,13.3,13.9,12.3,26,15.42,15.5,5,36,1,100.81,100.47,100.43,100.06,97.94,97.62,97.6,97.25,24100,22100,19300,14500,2.4,1.7,1.7,1,2.4,0,10.7,8.7,5.7,0.9,,,,07:33:00,1759581180,7.55,19:01:00,1759622460,19.02,11.47,3,4,20,20,11,11,9,,,,,8,6.6,4,0,,,,
2025-10-03,26.9,19.7,20.1,13.3,30,,95,70.3,69,43,17.4,13.5,14.4,11.5,29,15.17,16.5,4,43,18,101.85,101.21,100.97,100.08,98.98,98.36,98.12,97.26,24100,23500,20900,17700,3,2.2,2.5,1.9,0,2.1,15.1,13.1,10.1,4.1,,,,07:31:00,1759494660,7.52,19:03:00,1759536180,19.05,11.53,4,4,23,23,14,14,19,,,,,8,7.1,5.5,3,,,,
2025-10-02,27.1,19.55,19.6,12.1,27,,87,56.1,56,25,13.8,9.5,9.7,5.5,22,10.71,11,0,32,28,101.87,101.42,101.46,101.05,99,98.56,98.61,98.21,24100,23833.3,22500,20900,3,2.4,2.5,2,0,1.6,14.6,12.6,9.6,0.2,,,,07:30:00,1759408200,7.5,19:05:00,1759449900,19.08,11.58,4,4,26,26,11,13,23,,,,,7,2.8,3.5,0,,,,
2025-10-01,26.7,21.98,21.79,16.9,31,,80,65.8,65,50,17,15.2,15.6,14.2,48,28.42,30.5,13,48,17,101.34,100.99,101.02,100.71,98.5,98.15,98.19,97.89,24100,23566.7,22500,20900,3,2.5,2.5,2,0,3.8,16.8,14.8,11.8,0,,,,07:28:00,1759321680,7.47,19:07:00,1759363620,19.12,11.65,4,4,27,27,14,14,21,,,,,7,5,3.5,0,,,,
2025-09-30,30,21.42,22.5,15,34,,83,65.6,62,41,16.8,14.4,14.4,12.1,31,22,21,11,41,14,101.83,101.63,101.58,101.34,98.96,98.77,98.72,98.49,24100,23766.7,22500,20900,3.1,2.2,2.2,1.3,0,4.5,17.5,15.5,12.5,0.7,,,,07:27:00,1759235220,7.45,19:09:00,1759277340,19.15,11.7,4,4,28,28,17,18,19,,,,,8,4,4,0,,,,
2025-09-29,24.3,17.52,17.7,11.1,,,83,54.4,58,33,10.8,7.6,8.3,5.8,31,21.96,22.5,14,40,13,102.2,102,101.95,101.7,99.31,99.12,99.07,98.83,24100,24100,24100,24100,2.2,1.5,1.7,1.2,0.3,0,12.7,10.7,7.7,0,,,,07:25:00,1759148700,7.42,19:12:00,1759191120,19.2,11.78,4,4,24,24,14,14,23,,,,,7,2.2,3.5,0,,,,
2025-09-28,27.4,17.38,17.59,7.8,29,,90,62.4,63,36,12.1,9.5,9.2,6.3,26,16.46,15,4,33,2,101.62,101.25,101.35,101.07,98.75,98.38,98.48,98.21,24100,24100,24100,24100,3,2.5,2.5,2,0.4,0,12.6,10.6,7.6,0,,,,07:24:00,1759062240,7.4,19:14:00,1759104840,19.23,11.83,4,4,26,26,10,11,23,,,,,1,0.2,0.5,0,,,,
2025-09-27,23.7,15.9,15.5,7.3,,,75,49.2,51,27,6.8,4.5,4.6,2.4,28,21.33,20,12,37,25,101.21,101,100.97,100.74,98.33,98.13,98.11,97.88,24100,24100,24100,24100,2.5,1.9,2,1.5,2.5,0,10.5,8.5,5.5,0,,,,07:22:00,1758975720,7.37,19:16:00,1759018560,19.27,11.9,5,5,24,24,8,8,27,,,,,8,1.5,4,0,,,,
2025-09-26,24,14.78,14.8,5.6,26,,94,62.4,65,36,12.7,6.9,8.4,4.2,47,23.67,25.5,4,45,19,101.57,100.84,100.83,100.1,98.67,97.97,97.97,97.26,24100,24100,24100,24100,4,2.7,2.8,1.7,3.2,0,9.8,7.8,4.8,0,,,,07:21:00,1758889260,7.35,19:18:00,1758932280,19.3,11.95,5,5,21,21,8,8,26,,,,,8,1.8,4,0,,,,
2025-09-25,19.7,15.1,12.95,6.2,,,88,62.9,62.5,37,11.8,7.6,7.7,3.6,30,17.21,15,0,33,3,101.79,101.5,101.37,100.94,98.91,98.62,98.51,98.1,24100,24100,24100,24100,3,1.9,2.4,1.7,5,0,8,6,3,0,,,,07:19:00,1758802740,7.32,19:20:00,1758846000,19.33,12.02,5,5,18,18,6,6,28,,,,,2,0.7,1,0,,,,
2025-09-24,26.3,17.28,17.64,9,28,,100,71.5,67,34,15.6,10.9,11.8,8,21,11.33,12,3,37,20,102.15,101.81,101.65,101.15,99.24,98.92,98.77,98.3,24100,15033.3,12050,0,4,2.4,2.5,1,0.4,0,12.6,10.6,7.6,0,,,,07:18:00,1758716280,7.3,19:23:00,1758759780,19.38,12.08,5,5,24,24,13,14,27,,,,,7,2.6,3.5,0,,,,
2025-09-23,21,16,15.65,10.3,26,,100,92.3,87.5,75,16.6,14.7,14.4,12.2,17,10.12,8.5,0,32,21,102.12,101.75,101.67,101.21,99.22,98.87,98.79,98.36,24100,17175,12850,1600,3,2.2,2.5,2,2.4,0,10.7,8.7,5.7,0,,,,07:16:00,1758629760,7.27,19:25:00,1758673500,19.42,12.15,3,5,22,26,10,12,13,,,,,8,3,4,0,,,,
2025-09-22,26.1,18.17,18.75,11.4,30,,100,79.3,73.5,47,15.9,14,13.8,11.8,22,11.17,13,4,,,101.18,100.95,101.01,100.83,98.33,98.09,98.15,97.97,24100,23166.7,19300,14500,2.7,1.8,1.8,1,0,0.8,13.8,11.8,8.8,0,,,,07:15:00,1758543300,7.25,19:27:00,1758587220,19.45,12.2,5,5,24,24,11,13,26,,,,,5,1.9,2.5,0,,,,
2025-09-21,19.2,15.75,15.75,12.3,,,100,90.7,87.5,75,15.4,14.2,14.1,12.7,13,7.04,6.5,0,,,101.18,101.01,101,100.82,98.31,98.15,98.13,97.96,24100,20220.8,14450,4800,2,1.2,1.5,1,2.2,0,10.8,8.8,5.8,0,,,,07:13:00,1758456780,7.22,19:29:00,1758500940,19.48,12.27,4,4,20,20,12,12,10,,,,,8,6.1,4,0,,,,
2025-09-20,17.3,15.62,16.1,14.9,,,100,98.9,96,92,16.1,15.4,15.5,14.9,14,7.67,9,4,,,101.61,101.42,101.42,101.23,98.73,98.54,98.55,98.36,9700,4379.2,5450,1200,2,1.1,1.5,1,1.9,0,11.1,9.1,6.1,18,,,,07:12:00,1758370320,7.2,19:31:00,1758414660,19.52,12.32,2,2,18,18,13,14,4,,,,,8,8,8,8,,,,
